hhh_gender...1,hhh_age,monthly_spending...3,any_drops,hhh_literacy...5,age,gender,hhid,group,benef,group1,group_tvn,maths_results,maths_results_s...14,any_drops_n...15,female,est_num_kids,f4,school_spending
1,41,9.62216616,1,1,3706.458333,1,A067003,1,2,4,4,6,0.858325047,0.143133648,FALSE,1,3,400
1,41,9.707385769,1,2,3292.458333,2,A067004,1,2,4,4,4,-1.334130819,0.143133648,FALSE,3,2,1100
1,41,9.707385769,1,2,2399.416667,1,A067004,1,2,4,4,4,-1.334130819,0.143133648,FALSE,3,2,1100
1,41,9.707385769,1,2,4265.416667,2,A067004,1,2,4,4,4,-1.334130819,0.143133648,FALSE,3,2,1100
1,31,9.619512885,1,2,2842.458333,1,A067007,1,2,4,4,6,0.858325047,0.143133648,FALSE,2,2,250
1,31,9.619512885,1,2,3459.416667,2,A067007,1,2,4,4,6,0.858325047,0.143133648,FALSE,2,2,250
1,46,10.42081343,1,1,4058.458333,1,A067008,1,2,4,4,6,0.858325047,0.143133648,FALSE,2,2,500
1,46,10.42081343,1,1,2970.458333,1,A067008,1,2,4,4,6,0.858325047,0.143133648,FALSE,2,2,500
1,55,10.53067425,1,1,4259.416667,2,A068002,2,1,1,1,6,0.858325047,0.143133648,FALSE,2,3,740
1,55,10.53067425,1,1,3645.458333,1,A068002,2,1,1,1,6,0.858325047,0.143133648,FALSE,2,3,740
1,40,11.59397206,1,2,3484.416667,1,A068004,2,1,1,1,5,-0.237902886,0.143133648,FALSE,2,3,720
1,40,11.59397206,1,2,5590.416667,2,A068004,2,1,1,1,5,-0.237902886,0.143133648,FALSE,2,3,720
1,34,9.402140673,1,1,3919.416667,2,A068005,2,1,1,1,5,-0.237902886,0.143133648,FALSE,1,2,200
1,40,9.510878733,1,2,4252.416667,1,A068006,2,1,1,1,4,-1.334130819,0.143133648,FALSE,2,3,995
1,35,8.927503685,1,1,3438.416667,1,A068007,2,1,1,1,6,0.858325047,0.143133648,FALSE,1,2,200
1,41,10.22655401,1,1,5083.458333,2,A068008,2,1,1,1,6,0.858325047,0.143133648,FALSE,1,3,820
1,51,11.99079982,1,2,4873.416667,1,A069001,2,2,1,1,4,-1.334130819,0.143133648,FALSE,3,4,400
1,51,11.99079982,1,2,3847.416667,2,A069001,2,2,1,1,4,-1.334130819,0.143133648,FALSE,3,4,400
1,51,11.99079982,1,2,2845.458333,1,A069001,2,2,1,1,4,-1.334130819,0.143133648,FALSE,3,4,400
1,49,10.23171158,1,2,3591.458333,2,A069004,2,2,1,1,4,-1.334130819,0.143133648,FALSE,3,3,1040
1,49,10.23171158,1,2,4152.416667,1,A069004,2,2,1,1,4,-1.334130819,0.143133648,FALSE,3,3,1040
1,34,11.30996612,1,2,3429.416667,2,A069005,2,2,1,1,6,0.858325047,0.143133648,FALSE,3,3,600
1,34,11.30996612,1,2,4131.416667,2,A069005,2,2,1,1,6,0.858325047,0.143133648,FALSE,3,3,600
1,44,10.3985104,1,2,3846.416667,1,A069006,2,2,1,1,6,0.858325047,0.143133648,FALSE,4,4,100
1,44,10.3985104,1,2,2112.458333,2,A069006,2,2,1,1,6,0.858325047,0.143133648,FALSE,4,4,100
1,44,10.3985104,1,2,5468.458333,1,A069006,2,2,1,1,6,0.858325047,0.143133648,FALSE,4,4,100
1,35,9.95996915,1,2,3400.458333,2,A069007,2,2,1,1,5,-0.237902886,0.143133648,FALSE,2,2,550
1,35,9.95996915,1,2,4154.416667,2,A069007,2,2,1,1,5,-0.237902886,0.143133648,FALSE,2,2,550
1,54,10.47214398,1,2,4091.416667,1,A069008,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,2,350
1,42,9.612275447,1,2,2802.416667,2,A071001,1,1,3,3,6,0.858325047,0.143133648,FALSE,3,2,1128
1,42,9.612275447,0,2,3362.458333,2,A071001,1,1,3,3,6,0.858325047,-6.985372839,FALSE,3,2,1128
1,40,10.1145296,1,2,3957.458333,2,A071002,1,1,3,3,6,0.858325047,0.143133648,FALSE,2,2,370
1,43,10.13011076,1,2,4111.416667,1,A071003,1,1,3,3,6,0.858325047,0.143133648,FALSE,3,2,1110
1,43,10.13011076,1,2,4109.416667,1,A071003,1,1,3,3,6,0.858325047,0.143133648,FALSE,3,2,1110
1,43,10.13011076,1,2,4468.416667,2,A071003,1,1,3,3,6,0.858325047,0.143133648,FALSE,3,2,1110
1,40,10.66586091,1,2,4100.416667,2,A071004,1,1,3,3,5,-0.237902886,0.143133648,FALSE,1,2,640
1,51,11.22615726,1,2,4230.416667,1,A071006,1,1,3,3,6,0.858325047,0.143133648,FALSE,2,2,1180
1,39,10.53339061,1,2,2489.458333,1,A071008,1,1,3,3,5,-0.237902886,0.143133648,FALSE,5,3,980
1,39,10.53339061,1,2,3533.416667,2,A071008,1,1,3,3,5,-0.237902886,0.143133648,FALSE,5,3,980
1,39,10.53339061,1,2,4748.458333,2,A071008,1,1,3,3,5,-0.237902886,0.143133648,FALSE,5,3,980
1,40,9.688569011,1,2,5248.416667,2,A072002,1,1,4,4,4,-1.334130819,0.143133648,FALSE,2,2,510
1,40,9.688569011,1,2,3256.458333,1,A072002,1,1,4,4,4,-1.334130819,0.143133648,FALSE,2,2,510
1,40,9.688569011,1,2,4305.458333,2,A072002,1,1,4,4,4,-1.334130819,0.143133648,FALSE,2,2,510
1,37,9.598698075,1,2,2567.458333,2,A072003,1,1,4,4,6,0.858325047,0.143133648,FALSE,2,3,260
1,37,9.598698075,1,2,4597.416667,2,A072003,1,1,4,4,6,0.858325047,0.143133648,FALSE,2,3,260
1,45,9.896175168,1,2,2829.416667,1,A072005,1,1,4,4,4,-1.334130819,0.143133648,FALSE,1,4,350
1,45,9.896175168,1,2,4341.458333,1,A072005,1,1,4,4,4,-1.334130819,0.143133648,FALSE,1,4,350
1,48,9.467029221,1,2,3538.416667,1,A072006,1,1,4,4,5,-0.237902886,0.143133648,FALSE,3,4,1200
1,48,9.467029221,1,2,2646.416667,2,A072006,1,1,4,4,5,-0.237902886,0.143133648,FALSE,3,4,1200
1,48,9.467029221,1,2,4855.416667,1,A072006,1,1,4,4,5,-0.237902886,0.143133648,FALSE,3,4,1200
1,42,10.33700779,1,2,3911.416667,2,A072008,1,1,4,4,6,0.858325047,0.143133648,FALSE,2,4,460
1,42,10.33700779,1,2,2226.458333,1,A072008,1,1,4,4,6,0.858325047,0.143133648,FALSE,2,4,460
1,39,10.08336565,1,1,5485.458333,1,A073002,1,2,3,3,7,1.95455298,0.143133648,FALSE,3,2,500
1,43,10.20507253,1,2,3782.416667,2,A073003,1,2,3,3,6,0.858325047,0.143133648,FALSE,3,3,500
1,43,10.20507253,1,2,2250.458333,2,A073003,1,2,3,3,6,0.858325047,0.143133648,FALSE,3,3,500
1,36,9.281397778,1,1,2831.416667,1,A073004,1,2,3,3,5,-0.237902886,0.143133648,FALSE,2,2,200
1,36,9.281397778,1,1,5132.458333,2,A073004,1,2,3,3,5,-0.237902886,0.143133648,FALSE,2,2,200
1,61,10.0735618,1,1,3869.416667,2,A073005,1,2,3,3,4,-1.334130819,0.143133648,FALSE,1,3,380
1,44,9.581608318,1,1,3936.458333,2,A073006,1,2,3,3,6,0.858325047,0.143133648,FALSE,2,2,270
1,45,9.20976878,1,2,3991.458333,2,A073007,1,2,3,3,5,-0.237902886,0.143133648,FALSE,1,2,250
1,48,11.3950585,1,1,3646.458333,1,A073008,1,2,3,3,5,-0.237902886,0.143133648,FALSE,1,1,350
1,41,10.4069605,1,2,4577.416667,2,A074002,1,1,4,4,4,-1.334130819,0.143133648,FALSE,2,2,662
1,41,10.4069605,1,2,2210.458333,1,A074002,1,1,4,4,4,-1.334130819,0.143133648,FALSE,2,2,662
1,30,9.598407388,1,2,4219.416667,1,A074003,1,1,4,4,4,-1.334130819,0.143133648,FALSE,3,2,1036
1,30,9.598407388,1,2,3860.416667,1,A074003,1,1,4,4,4,-1.334130819,0.143133648,FALSE,3,2,1036
1,30,9.598407388,1,2,2911.458333,2,A074003,1,1,4,4,4,-1.334130819,0.143133648,FALSE,3,2,1036
1,41,9.804810999,1,2,4511.416667,2,A074004,1,1,4,4,5,-0.237902886,0.143133648,FALSE,2,2,462
1,39,9.414365176,1,2,2567.458333,2,A074006,1,1,4,4,6,0.858325047,0.143133648,FALSE,2,3,130
1,39,9.414365176,1,2,3572.458333,2,A074006,1,1,4,4,6,0.858325047,0.143133648,FALSE,2,3,130
1,48,9.756271109,1,2,4255.416667,2,A074007,1,1,4,4,6,0.858325047,0.143133648,FALSE,3,3,380
1,48,9.756271109,1,2,2824.416667,2,A074007,1,1,4,4,6,0.858325047,0.143133648,FALSE,3,3,380
1,48,9.756271109,1,2,5131.458333,1,A074007,1,1,4,4,6,0.858325047,0.143133648,FALSE,3,3,380
1,30,9.640776799,1,2,3130.416667,2,A074008,1,1,4,4,6,0.858325047,0.143133648,FALSE,2,2,400
1,30,9.640776799,1,2,4417.458333,2,A074008,1,1,4,4,6,0.858325047,0.143133648,FALSE,2,2,400
1,38,10.70116848,1,2,3529.416667,1,A075002,1,2,3,3,4,-1.334130819,0.143133648,FALSE,3,4,539
1,38,10.70116848,1,2,2609.458333,1,A075002,1,2,3,3,4,-1.334130819,0.143133648,FALSE,3,4,539
1,38,10.70116848,1,2,4120.416667,1,A075002,1,2,3,3,4,-1.334130819,0.143133648,FALSE,3,4,539
1,46,11.70154855,1,2,3634.458333,1,A075003,1,2,3,3,5,-0.237902886,0.143133648,FALSE,4,4,1800
1,46,11.70154855,1,2,4383.458333,2,A075003,1,2,3,3,5,-0.237902886,0.143133648,FALSE,4,4,1800
1,46,11.70154855,1,2,2788.416667,2,A075003,1,2,3,3,5,-0.237902886,0.143133648,FALSE,4,4,1800
1,65,10.14688181,1,2,4126.416667,2,A075006,1,2,3,3,6,0.858325047,0.143133648,FALSE,2,4,2020
1,65,10.14688181,1,2,5054.458333,1,A075006,1,2,3,3,6,0.858325047,0.143133648,FALSE,2,4,2020
1,37,9.785154366,1,2,4509.416667,1,A075007,1,2,3,3,4,-1.334130819,0.143133648,FALSE,5,4,880
1,37,9.785154366,1,2,2928.458333,1,A075007,1,2,3,3,4,-1.334130819,0.143133648,FALSE,5,4,880
1,37,9.785154366,1,2,4169.416667,1,A075007,1,2,3,3,4,-1.334130819,0.143133648,FALSE,5,4,880
1,37,9.785154366,1,2,5083.458333,1,A075007,1,2,3,3,4,-1.334130819,0.143133648,FALSE,5,4,880
1,37,9.785154366,1,2,3683.458333,2,A075007,1,2,3,3,4,-1.334130819,0.143133648,FALSE,5,4,880
1,44,9.617137925,1,2,2878.458333,1,A076005,2,1,1,1,6,0.858325047,0.143133648,FALSE,2,2,800
1,44,9.617137925,1,2,4202.416667,1,A076005,2,1,1,1,6,0.858325047,0.143133648,FALSE,2,2,800
1,45,10.28626874,1,2,4471.416667,1,A076008,2,1,1,1,6,0.858325047,0.143133648,FALSE,2,3,500
1,45,10.28626874,1,2,5266.416667,2,A076008,2,1,1,1,6,0.858325047,0.143133648,FALSE,2,3,500
1,38,10.03027752,1,2,2515.458333,2,A077001,2,2,1,1,5,-0.237902886,0.143133648,FALSE,1,3,460
1,38,10.03027752,1,2,2697.416667,2,A077001,2,2,1,1,5,-0.237902886,0.143133648,FALSE,1,3,460
1,37,10.94196305,1,1,2944.458333,2,A077003,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,4,200
1,37,10.94196305,1,1,2500.458333,2,A077003,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,4,200
1,49,10.21623673,1,2,4578.416667,1,A077004,2,2,1,1,6,0.858325047,0.143133648,FALSE,3,4,300
1,49,10.21623673,1,2,3858.416667,1,A077004,2,2,1,1,6,0.858325047,0.143133648,FALSE,3,4,300
1,49,10.21623673,1,2,2299.416667,1,A077004,2,2,1,1,6,0.858325047,0.143133648,FALSE,3,4,300
1,54,10.35732777,1,2,3145.416667,1,A077006,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,3,100
1,54,10.35732777,1,2,3888.416667,1,A077006,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,3,100
1,52,9.858751659,1,2,4840.416667,1,A078003,2,1,1,1,4,-1.334130819,0.143133648,FALSE,2,3,470
1,52,9.858751659,1,2,2386.416667,1,A078003,2,1,1,1,4,-1.334130819,0.143133648,FALSE,2,3,470
1,44,9.808360213,1,2,3032.416667,1,A078005,2,1,1,1,6,0.858325047,0.143133648,FALSE,1,2,550
1,44,9.808360213,1,2,3982.458333,1,A078005,2,1,1,1,6,0.858325047,0.143133648,FALSE,1,2,550
1,44,9.808360213,1,2,2279.416667,2,A078005,2,1,1,1,6,0.858325047,0.143133648,FALSE,1,2,550
1,44,9.808360213,1,2,4406.458333,1,A078005,2,1,1,1,6,0.858325047,0.143133648,FALSE,1,2,550
1,48,9.52644329,1,2,5114.458333,1,A078007,2,1,1,1,6,0.858325047,0.143133648,FALSE,2,3,350
1,48,9.52644329,1,2,2922.458333,2,A078007,2,1,1,1,6,0.858325047,0.143133648,FALSE,2,3,350
1,38,9.617660901,1,2,3290.458333,2,A079001,1,2,3,3,4,-1.334130819,0.143133648,FALSE,2,4,400
1,38,9.617660901,1,2,4383.458333,1,A079001,1,2,3,3,4,-1.334130819,0.143133648,FALSE,2,4,400
1,47,10.0500894,1,2,3502.416667,1,A079002,1,2,3,3,6,0.858325047,0.143133648,FALSE,2,4,350
1,39,9.873286044,1,2,3646.458333,2,A079003,1,2,3,3,4,-1.334130819,0.143133648,FALSE,3,3,1000
1,39,9.873286044,1,2,4177.416667,1,A079003,1,2,3,3,4,-1.334130819,0.143133648,FALSE,3,3,1000
1,38,9.756271109,1,2,3635.458333,1,A079005,1,2,3,3,6,0.858325047,0.143133648,FALSE,2,2,750
1,38,9.756271109,1,2,2922.458333,2,A079005,1,2,3,3,6,0.858325047,0.143133648,FALSE,2,2,750
1,40,9.91067594,1,1,2659.416667,1,A079006,1,2,3,3,5,-0.237902886,0.143133648,FALSE,2,4,320
1,40,9.91067594,1,1,4210.416667,1,A079006,1,2,3,3,5,-0.237902886,0.143133648,FALSE,2,4,320
1,42,9.990294147,1,2,3382.458333,2,A079007,1,2,3,3,6,0.858325047,0.143133648,FALSE,3,1,800
1,42,9.990294147,1,2,4599.416667,1,A079007,1,2,3,3,6,0.858325047,0.143133648,FALSE,3,1,800
1,51,9.530351332,1,1,4018.458333,1,A079008,1,2,3,3,5,-0.237902886,0.143133648,FALSE,2,3,600
1,51,9.530351332,1,1,4748.458333,2,A079008,1,2,3,3,5,-0.237902886,0.143133648,FALSE,2,3,600
1,68,9.522593098,1,2,2514.458333,1,A080002,2,1,1,1,5,-0.237902886,0.143133648,FALSE,1,1,500
1,68,9.522593098,1,2,3638.458333,1,A080002,2,1,1,1,5,-0.237902886,0.143133648,FALSE,1,1,500
1,49,9.631819427,1,1,3907.416667,1,A080003,2,1,1,1,5,-0.237902886,0.143133648,FALSE,2,3,600
1,53,9.801676286,1,2,3772.416667,1,A080004,2,1,1,1,4,-1.334130819,0.143133648,FALSE,3,3,1150
1,53,9.801676286,1,2,3608.458333,1,A080004,2,1,1,1,4,-1.334130819,0.143133648,FALSE,3,3,1150
1,53,9.801676286,1,2,3120.416667,1,A080004,2,1,1,1,4,-1.334130819,0.143133648,FALSE,3,3,1150
1,54,10.07691851,1,2,4352.458333,2,A080006,2,1,1,1,4,-1.334130819,0.143133648,FALSE,1,1,350
1,40,9.722992897,1,2,3852.416667,2,A080008,2,1,1,1,6,0.858325047,0.143133648,FALSE,2,3,700
1,40,9.722992897,1,2,3096.416667,2,A080008,2,1,1,1,6,0.858325047,0.143133648,FALSE,2,3,700
1,38,10.02917577,1,2,3187.416667,1,A082002,1,2,4,4,5,-0.237902886,0.143133648,FALSE,3,2,230
1,38,10.02917577,1,2,4101.416667,2,A082002,1,2,4,4,5,-0.237902886,0.143133648,FALSE,3,2,230
1,36,9.69322497,1,1,3860.416667,2,A082003,1,2,4,4,5,-0.237902886,0.143133648,FALSE,2,1,524
1,36,9.69322497,1,1,4645.416667,1,A082003,1,2,4,4,5,-0.237902886,0.143133648,FALSE,2,1,524
1,56,9.524577433,1,1,3713.458333,1,A082004,1,2,4,4,6,0.858325047,0.143133648,FALSE,3,3,105
1,56,9.524577433,1,1,4740.458333,1,A082004,1,2,4,4,6,0.858325047,0.143133648,FALSE,3,3,105
1,35,10.17337837,1,1,4994.416667,1,A083001,1,2,3,3,6,0.858325047,0.143133648,FALSE,4,2,841
1,35,10.17337837,1,1,2964.458333,1,A083001,1,2,3,3,6,0.858325047,0.143133648,FALSE,4,2,841
1,35,10.17337837,1,1,2178.458333,2,A083001,1,2,3,3,6,0.858325047,0.143133648,FALSE,4,2,841
1,35,10.17337837,1,1,3684.458333,2,A083001,1,2,3,3,6,0.858325047,0.143133648,FALSE,4,2,841
1,35,10.17337837,1,1,4351.458333,1,A083001,1,2,3,3,6,0.858325047,0.143133648,FALSE,4,2,841
1,40,10.54579998,1,1,2458.416667,1,A083003,1,2,3,3,4,-1.334130819,0.143133648,FALSE,1,1,310
1,40,10.54579998,1,1,3874.416667,1,A083003,1,2,3,3,4,-1.334130819,0.143133648,FALSE,1,1,310
1,61,9.748236267,1,2,4252.416667,1,A083006,1,2,3,3,5,-0.237902886,0.143133648,FALSE,2,3,450
1,61,9.748236267,1,2,4435.458333,2,A083006,1,2,3,3,5,-0.237902886,0.143133648,FALSE,2,3,450
1,61,9.748236267,1,2,3518.416667,2,A083006,1,2,3,3,5,-0.237902886,0.143133648,FALSE,2,3,450
1,62,10.21688436,1,2,5126.458333,2,A085002,1,1,2,2,6,0.858325047,0.143133648,FALSE,3,4,350
1,62,10.21688436,1,2,2649.416667,1,A085002,1,1,2,2,6,0.858325047,0.143133648,FALSE,3,4,350
1,62,10.21688436,1,2,4251.416667,1,A085002,1,1,2,2,6,0.858325047,0.143133648,FALSE,3,4,350
1,48,9.668723169,1,2,4734.458333,2,A085005,1,1,2,2,4,-1.334130819,0.143133648,FALSE,3,4,1150
1,48,9.668723169,1,2,2218.458333,2,A085005,1,1,2,2,4,-1.334130819,0.143133648,FALSE,3,4,1150
1,48,9.668723169,1,2,3684.458333,2,A085005,1,1,2,2,4,-1.334130819,0.143133648,FALSE,3,4,1150
1,49,11.10481973,1,2,3486.416667,2,A086001,1,2,4,4,4,-1.334130819,0.143133648,FALSE,3,2,615
1,49,11.10481973,0,2,5486.458333,2,A086001,1,2,4,4,4,-1.334130819,-6.985372839,FALSE,3,2,615
1,68,11.60132808,1,1,2178.458333,2,A086002,1,2,4,4,4,-1.334130819,0.143133648,FALSE,3,4,895
1,68,11.60132808,1,1,3033.416667,2,A086002,1,2,4,4,4,-1.334130819,0.143133648,FALSE,3,4,895
1,73,10.90407216,1,2,4921.416667,2,A086003,1,2,4,4,5,-0.237902886,0.143133648,FALSE,1,3,912
1,53,10.59923848,0,2,5350.416667,2,A086004,1,2,4,4,6,0.858325047,-6.985372839,FALSE,3,3,562.5
1,53,10.59923848,1,2,3224.458333,2,A086004,1,2,4,4,6,0.858325047,0.143133648,FALSE,3,3,562.5
1,53,10.59923848,1,2,4638.416667,2,A086004,1,2,4,4,6,0.858325047,0.143133648,FALSE,3,3,562.5
1,40,11.12419104,1,2,3959.458333,1,A086006,1,2,4,4,5,-0.237902886,0.143133648,FALSE,2,4,812.5
1,45,11.03420971,1,2,3899.416667,2,A086008,1,2,4,4,6,0.858325047,0.143133648,FALSE,2,3,1305
1,45,11.03420971,1,2,2619.458333,1,A086008,1,2,4,4,6,0.858325047,0.143133648,FALSE,2,3,1305
1,55,9.880452851,1,2,3945.458333,1,A087002,1,2,4,4,5,-0.237902886,0.143133648,FALSE,2,4,300
1,55,9.880452851,1,2,4704.458333,1,A087002,1,2,4,4,5,-0.237902886,0.143133648,FALSE,2,4,300
1,54,10.46615989,1,2,4968.416667,2,A087008,1,2,4,4,4,-1.334130819,0.143133648,FALSE,3,3,1640
1,54,10.46615989,1,2,3652.458333,1,A087008,1,2,4,4,4,-1.334130819,0.143133648,FALSE,3,3,1640
1,54,10.46615989,1,2,2378.416667,2,A087008,1,2,4,4,4,-1.334130819,0.143133648,FALSE,3,3,1640
1,36,10.19054443,1,2,3592.458333,1,A089001,1,1,4,4,6,0.858325047,0.143133648,FALSE,2,2,380
1,36,10.19054443,1,2,2678.416667,2,A089001,1,1,4,4,6,0.858325047,0.143133648,FALSE,2,2,380
1,36,9.232730685,1,2,3655.458333,1,A089004,1,1,4,4,5,-0.237902886,0.143133648,FALSE,1,2,200
1,36,9.232730685,1,2,4670.458333,1,A089004,1,1,4,4,5,-0.237902886,0.143133648,FALSE,1,2,200
1,44,10.64744666,1,2,3777.416667,2,A089005,1,1,4,4,4,-1.334130819,0.143133648,FALSE,2,2,380
1,39,10.84480812,1,2,2804.416667,1,A089007,1,1,4,4,6,0.858325047,0.143133648,FALSE,2,3,370
1,39,10.84480812,1,2,4158.416667,2,A089007,1,1,4,4,6,0.858325047,0.143133648,FALSE,2,3,370
1,44,9.93899258,1,2,5082.458333,1,A090001,2,1,1,1,7,1.95455298,0.143133648,FALSE,4,2,980
1,44,9.93899258,1,2,3268.458333,1,A090001,2,1,1,1,7,1.95455298,0.143133648,FALSE,4,2,980
1,44,9.93899258,1,2,4359.458333,1,A090001,2,1,1,1,7,1.95455298,0.143133648,FALSE,4,2,980
1,44,9.93899258,1,2,5922.416667,1,A090001,2,1,1,1,7,1.95455298,0.143133648,FALSE,4,2,980
1,59,9.77725193,1,2,4553.416667,2,A090003,2,1,1,1,6,0.858325047,0.143133648,FALSE,2,2,300
1,59,9.77725193,1,2,5434.458333,2,A090003,2,1,1,1,6,0.858325047,0.143133648,FALSE,2,2,300
1,59,9.77725193,1,2,3867.416667,1,A090003,2,1,1,1,6,0.858325047,0.143133648,FALSE,2,2,300
1,53,9.964851397,1,2,5844.458333,2,A090005,2,1,1,1,4,-1.334130819,0.143133648,FALSE,3,2,525
1,53,9.964851397,1,2,5117.458333,2,A090005,2,1,1,1,4,-1.334130819,0.143133648,FALSE,3,2,525
1,53,9.964851397,1,2,4249.416667,1,A090005,2,1,1,1,4,-1.334130819,0.143133648,FALSE,3,2,525
1,34,11.62551153,1,2,3317.458333,2,A090007,2,1,1,1,6,0.858325047,0.143133648,FALSE,1,2,145
2,48,11.29179774,1,2,3926.416667,1,A091001,2,1,1,1,4,-1.334130819,0.143133648,FALSE,1,2,1520
1,43,9.906269394,1,1,3753.416667,1,A091002,2,1,1,1,6,0.858325047,0.143133648,FALSE,2,2,710
1,43,9.906269394,1,1,3182.416667,1,A091002,2,1,1,1,6,0.858325047,0.143133648,FALSE,2,2,710
1,38,10.67111253,1,2,4720.458333,2,A091003,2,1,1,1,6,0.858325047,0.143133648,FALSE,2,2,760
1,38,10.67111253,1,2,5992.416667,1,A091003,2,1,1,1,6,0.858325047,0.143133648,FALSE,2,2,760
1,33,10.27845418,1,2,3590.458333,2,A091007,2,1,1,1,5,-0.237902886,0.143133648,FALSE,1,4,510
2,45,9.768902544,1,2,2142.458333,2,A092001,1,1,2,2,4,-1.334130819,0.143133648,FALSE,2,2,260
2,45,9.768902544,1,2,3899.416667,2,A092001,1,1,2,2,4,-1.334130819,0.143133648,FALSE,2,2,260
1,44,10.17171372,1,2,2177.458333,1,A092003,1,1,2,2,5,-0.237902886,0.143133648,FALSE,4,2,1130
1,44,10.17171372,1,2,4680.458333,1,A092003,1,1,2,2,5,-0.237902886,0.143133648,FALSE,4,2,1130
1,44,10.17171372,1,2,3762.416667,2,A092003,1,1,2,2,5,-0.237902886,0.143133648,FALSE,4,2,1130
1,44,10.17171372,1,2,2904.458333,1,A092003,1,1,2,2,5,-0.237902886,0.143133648,FALSE,4,2,1130
1,53,10.55879193,1,1,3802.416667,2,A092004,1,1,2,2,4,-1.334130819,0.143133648,FALSE,3,2,700
1,40,9.322341646,1,2,3924.416667,2,A092005,1,1,2,2,5,-0.237902886,0.143133648,FALSE,3,2,0
1,40,9.322341646,1,2,2464.416667,1,A092005,1,1,2,2,5,-0.237902886,0.143133648,FALSE,3,2,0
1,45,10.97008075,1,2,3981.458333,1,A092006,1,1,2,2,6,0.858325047,0.143133648,FALSE,3,2,520
1,53,11.25577075,1,2,4110.416667,1,A092007,1,1,2,2,4,-1.334130819,0.143133648,FALSE,3,3,320
1,53,11.25577075,1,2,3105.416667,2,A092007,1,1,2,2,4,-1.334130819,0.143133648,FALSE,3,3,320
1,53,11.25577075,1,2,2517.458333,1,A092007,1,1,2,2,4,-1.334130819,0.143133648,FALSE,3,3,320
1,68,9.635421349,1,2,4374.458333,1,A093001,1,2,2,2,4,-1.334130819,0.143133648,FALSE,3,3,736
1,68,9.635421349,1,2,3389.458333,1,A093001,1,2,2,2,4,-1.334130819,0.143133648,FALSE,3,3,736
1,68,9.635421349,1,2,2493.458333,1,A093001,1,2,2,2,4,-1.334130819,0.143133648,FALSE,3,3,736
1,55,9.690205926,1,2,3293.458333,1,A093002,1,2,2,2,6,0.858325047,0.143133648,FALSE,3,4,620
1,45,9.880796329,1,1,4183.416667,2,A093003,1,2,2,2,6,0.858325047,0.143133648,FALSE,3,4,360
1,45,9.880796329,1,1,3070.416667,1,A093003,1,2,2,2,6,0.858325047,0.143133648,FALSE,3,4,360
1,58,9.986712006,1,2,4058.458333,1,A093004,1,2,2,2,7,1.95455298,0.143133648,FALSE,2,3,268
1,51,7.712060423,1,2,4285.416667,1,A093005,1,2,2,2,4,-1.334130819,0.143133648,FALSE,1,3,800
1,31,9.478118526,1,2,3215.458333,2,A093006,1,2,2,2,4,-1.334130819,0.143133648,FALSE,2,4,570
1,31,9.478118526,1,2,4218.416667,1,A093006,1,2,2,2,4,-1.334130819,0.143133648,FALSE,2,4,570
1,34,9.812389916,1,2,2747.416667,2,A093008,1,2,2,2,4,-1.334130819,0.143133648,FALSE,3,3,886
1,34,9.812389916,1,2,4374.458333,1,A093008,1,2,2,2,4,-1.334130819,0.143133648,FALSE,3,3,886
1,34,9.812389916,1,2,2747.416667,1,A093008,1,2,2,2,4,-1.334130819,0.143133648,FALSE,3,3,886
1,46,10.63284956,1,2,4941.416667,1,A094001,1,1,2,2,6,0.858325047,0.143133648,FALSE,3,4,900
1,46,10.63284956,1,2,3263.458333,1,A094001,1,1,2,2,6,0.858325047,0.143133648,FALSE,3,4,900
1,48,9.880803635,1,2,2908.458333,2,A094003,1,1,2,2,6,0.858325047,0.143133648,FALSE,2,2,1545
1,48,9.880803635,1,2,4458.416667,2,A094003,1,1,2,2,6,0.858325047,0.143133648,FALSE,2,2,1545
1,68,10.71512545,1,2,4626.416667,2,A094004,1,1,2,2,4,-1.334130819,0.143133648,FALSE,3,3,350
1,45,9.812029942,1,2,3549.416667,1,A094005,1,1,2,2,4,-1.334130819,0.143133648,FALSE,2,2,740
1,45,9.812029942,1,2,4382.458333,1,A094005,1,1,2,2,4,-1.334130819,0.143133648,FALSE,2,2,740
1,45,9.812029942,1,2,2731.416667,2,A094005,1,1,2,2,4,-1.334130819,0.143133648,FALSE,2,2,740
1,62,10.43272829,1,1,4475.416667,2,A094006,1,1,2,2,4,-1.334130819,0.143133648,FALSE,1,2,550
1,55,9.603318315,1,2,5082.458333,2,A094008,1,1,2,2,4,-1.334130819,0.143133648,FALSE,3,2,300
1,55,9.603318315,1,2,3836.416667,2,A094008,1,1,2,2,4,-1.334130819,0.143133648,FALSE,3,2,300
1,43,9.90031825,1,1,3380.458333,1,A096001,1,1,2,2,5,-0.237902886,0.143133648,FALSE,1,2,400
1,34,9.894158457,1,2,4594.416667,1,A096002,1,1,2,2,4,-1.334130819,0.143133648,FALSE,2,2,830
1,34,9.894158457,1,2,3468.416667,2,A096002,1,1,2,2,4,-1.334130819,0.143133648,FALSE,2,2,830
